Entity,Code,Date,Total confirmed deaths (deaths),Total confirmed cases (cases)
Kuwait,KWT,11-Feb-20,0,0
Kuwait,KWT,12-Feb-20,0,0
Kuwait,KWT,13-Feb-20,0,0
Kuwait,KWT,14-Feb-20,0,0
Kuwait,KWT,15-Feb-20,0,0
Kuwait,KWT,16-Feb-20,0,0
Kuwait,KWT,17-Feb-20,0,0
Kuwait,KWT,18-Feb-20,0,0
Kuwait,KWT,19-Feb-20,0,0
Kuwait,KWT,20-Feb-20,0,0
Kuwait,KWT,21-Feb-20,0,0
Kuwait,KWT,22-Feb-20,0,0
Kuwait,KWT,23-Feb-20,0,0
Kuwait,KWT,24-Feb-20,0,3
Kuwait,KWT,25-Feb-20,0,5
Kuwait,KWT,26-Feb-20,0,11
Kuwait,KWT,27-Feb-20,0,26
Kuwait,KWT,28-Feb-20,0,43
Kuwait,KWT,29-Feb-20,0,45
Kuwait,KWT,1-Mar-20,0,45
Kuwait,KWT,2-Mar-20,0,46
Kuwait,KWT,3-Mar-20,0,56
Kuwait,KWT,6-Mar-20,0,58
Kuwait,KWT,8-Mar-20,0,61
Kuwait,KWT,9-Mar-20,0,64
Kuwait,KWT,10-Mar-20,0,65
Kuwait,KWT,11-Mar-20,0,69
Kuwait,KWT,12-Mar-20,0,72
Kuwait,KWT,13-Mar-20,0,80
Kuwait,KWT,14-Mar-20,0,100
Kuwait,KWT,15-Mar-20,0,104
Kuwait,KWT,16-Mar-20,0,112
Kuwait,KWT,17-Mar-20,0,123
Kuwait,KWT,18-Mar-20,0,130
Kuwait,KWT,19-Mar-20,0,142
Kuwait,KWT,20-Mar-20,0,148
Kuwait,KWT,21-Mar-20,0,159
Kuwait,KWT,22-Mar-20,0,176
Kuwait,KWT,23-Mar-20,0,188
Kuwait,KWT,24-Mar-20,0,189
Kuwait,KWT,25-Mar-20,0,191
Kuwait,KWT,26-Mar-20,0,195
Kuwait,KWT,27-Mar-20,0,208
Kuwait,KWT,28-Mar-20,0,225
Kuwait,KWT,29-Mar-20,0,235
Kuwait,KWT,30-Mar-20,0,255
Kuwait,KWT,31-Mar-20,0,266
Kuwait,KWT,1-Apr-20,0,289
Kuwait,KWT,2-Apr-20,0,317
Kuwait,KWT,3-Apr-20,0,342
Kuwait,KWT,4-Apr-20,0,342
Kuwait,KWT,5-Apr-20,1,479
Kuwait,KWT,6-Apr-20,1,556
Kuwait,KWT,7-Apr-20,1,665
Kuwait,KWT,8-Apr-20,1,743
Kuwait,KWT,9-Apr-20,1,855
Kuwait,KWT,10-Apr-20,1,910
Kuwait,KWT,11-Apr-20,1,993
Kuwait,KWT,12-Apr-20,1,1154
Kuwait,KWT,13-Apr-20,1,1234
Kuwait,KWT,14-Apr-20,2,1300
Kyrgyzstan,KGZ,19-Mar-20,0,3
Kyrgyzstan,KGZ,20-Mar-20,0,6
Kyrgyzstan,KGZ,21-Mar-20,0,6
Kyrgyzstan,KGZ,22-Mar-20,0,14
Kyrgyzstan,KGZ,23-Mar-20,0,14
Kyrgyzstan,KGZ,24-Mar-20,0,16
Kyrgyzstan,KGZ,25-Mar-20,0,42
Kyrgyzstan,KGZ,26-Mar-20,0,44
Kyrgyzstan,KGZ,27-Mar-20,0,44
Kyrgyzstan,KGZ,28-Mar-20,0,58
Kyrgyzstan,KGZ,29-Mar-20,0,84
Kyrgyzstan,KGZ,30-Mar-20,0,84
Kyrgyzstan,KGZ,31-Mar-20,0,84
Kyrgyzstan,KGZ,1-Apr-20,0,107
Kyrgyzstan,KGZ,2-Apr-20,1,112
Kyrgyzstan,KGZ,3-Apr-20,1,125
Kyrgyzstan,KGZ,4-Apr-20,1,144
Kyrgyzstan,KGZ,5-Apr-20,1,144
Kyrgyzstan,KGZ,6-Apr-20,4,216
Kyrgyzstan,KGZ,7-Apr-20,4,228
Kyrgyzstan,KGZ,8-Apr-20,4,270
Kyrgyzstan,KGZ,9-Apr-20,4,280
Kyrgyzstan,KGZ,10-Apr-20,5,298
Kyrgyzstan,KGZ,11-Apr-20,5,339
Kyrgyzstan,KGZ,12-Apr-20,5,377
Kyrgyzstan,KGZ,13-Apr-20,5,419
Kyrgyzstan,KGZ,14-Apr-20,5,430
Laos,LAO,25-Mar-20,0,2
Laos,LAO,26-Mar-20,0,2
Laos,LAO,27-Mar-20,0,6
Laos,LAO,28-Mar-20,0,6
Laos,LAO,29-Mar-20,0,6
Laos,LAO,30-Mar-20,0,6
Laos,LAO,31-Mar-20,0,9
Laos,LAO,1-Apr-20,0,9
Laos,LAO,2-Apr-20,0,10
Laos,LAO,3-Apr-20,0,10
Laos,LAO,4-Apr-20,0,10
Laos,LAO,5-Apr-20,0,10
Laos,LAO,6-Apr-20,0,11
Laos,LAO,7-Apr-20,0,12
Laos,LAO,8-Apr-20,0,12
Laos,LAO,9-Apr-20,0,15
Laos,LAO,10-Apr-20,0,16
Laos,LAO,11-Apr-20,0,16
Laos,LAO,12-Apr-20,0,18
Laos,LAO,13-Apr-20,0,19
Laos,LAO,14-Apr-20,0,19
Latvia,LVA,3-Mar-20,0,1
Latvia,LVA,8-Mar-20,0,2
Latvia,LVA,9-Mar-20,0,3
Latvia,LVA,10-Mar-20,0,6
Latvia,LVA,11-Mar-20,0,8
Latvia,LVA,12-Mar-20,0,10
Latvia,LVA,13-Mar-20,0,16
Latvia,LVA,14-Mar-20,0,19
Latvia,LVA,15-Mar-20,0,26
Latvia,LVA,16-Mar-20,0,31
Latvia,LVA,17-Mar-20,0,36
Latvia,LVA,18-Mar-20,0,61
Latvia,LVA,19-Mar-20,0,71
Latvia,LVA,20-Mar-20,0,86
Latvia,LVA,21-Mar-20,0,111
Latvia,LVA,22-Mar-20,0,124
Latvia,LVA,23-Mar-20,0,139
Latvia,LVA,24-Mar-20,0,180
Latvia,LVA,25-Mar-20,0,197
Latvia,LVA,26-Mar-20,0,221
Latvia,LVA,27-Mar-20,0,244
Latvia,LVA,28-Mar-20,0,280
Latvia,LVA,29-Mar-20,0,305
Latvia,LVA,30-Mar-20,0,376
Latvia,LVA,31-Mar-20,0,376
Latvia,LVA,1-Apr-20,0,398
Latvia,LVA,2-Apr-20,0,446
Latvia,LVA,3-Apr-20,0,458
Latvia,LVA,4-Apr-20,1,493
Latvia,LVA,5-Apr-20,1,509
Latvia,LVA,6-Apr-20,1,533
Latvia,LVA,7-Apr-20,1,542
Latvia,LVA,8-Apr-20,2,548
Latvia,LVA,9-Apr-20,2,577
Latvia,LVA,10-Apr-20,2,589
Latvia,LVA,11-Apr-20,2,612
Latvia,LVA,12-Apr-20,3,630
Latvia,LVA,13-Apr-20,5,651
Latvia,LVA,14-Apr-20,5,655
Lebanon,LBN,31-Dec-19,0,0
Lebanon,LBN,1-Jan-20,0,0
Lebanon,LBN,2-Jan-20,0,0
Lebanon,LBN,3-Jan-20,0,0
Lebanon,LBN,4-Jan-20,0,0
Lebanon,LBN,5-Jan-20,0,0
Lebanon,LBN,6-Jan-20,0,0
Lebanon,LBN,7-Jan-20,0,0
Lebanon,LBN,8-Jan-20,0,0
Lebanon,LBN,9-Jan-20,0,0
Lebanon,LBN,10-Jan-20,0,0
Lebanon,LBN,11-Jan-20,0,0
Lebanon,LBN,12-Jan-20,0,0
Lebanon,LBN,13-Jan-20,0,0
Lebanon,LBN,14-Jan-20,0,0
Lebanon,LBN,15-Jan-20,0,0
Lebanon,LBN,16-Jan-20,0,0
Lebanon,LBN,17-Jan-20,0,0
Lebanon,LBN,18-Jan-20,0,0
Lebanon,LBN,19-Jan-20,0,0
Lebanon,LBN,20-Jan-20,0,0
Lebanon,LBN,21-Jan-20,0,0
Lebanon,LBN,22-Jan-20,0,0
Lebanon,LBN,23-Jan-20,0,0
Lebanon,LBN,24-Jan-20,0,0
Lebanon,LBN,25-Jan-20,0,0
Lebanon,LBN,26-Jan-20,0,0
Lebanon,LBN,27-Jan-20,0,0
Lebanon,LBN,28-Jan-20,0,0
Lebanon,LBN,29-Jan-20,0,0
Lebanon,LBN,30-Jan-20,0,0
Lebanon,LBN,31-Jan-20,0,0
Lebanon,LBN,1-Feb-20,0,0
Lebanon,LBN,2-Feb-20,0,0
Lebanon,LBN,3-Feb-20,0,0
Lebanon,LBN,4-Feb-20,0,0
Lebanon,LBN,5-Feb-20,0,0
Lebanon,LBN,6-Feb-20,0,0
Lebanon,LBN,7-Feb-20,0,0
Lebanon,LBN,8-Feb-20,0,0
Lebanon,LBN,9-Feb-20,0,0
Lebanon,LBN,10-Feb-20,0,0
Lebanon,LBN,11-Feb-20,0,0
Lebanon,LBN,12-Feb-20,0,0
Lebanon,LBN,13-Feb-20,0,0
Lebanon,LBN,14-Feb-20,0,0
Lebanon,LBN,15-Feb-20,0,0
Lebanon,LBN,16-Feb-20,0,0
Lebanon,LBN,17-Feb-20,0,0
Lebanon,LBN,18-Feb-20,0,0
Lebanon,LBN,19-Feb-20,0,0
Lebanon,LBN,20-Feb-20,0,0
Lebanon,LBN,21-Feb-20,0,0
Lebanon,LBN,22-Feb-20,0,1
Lebanon,LBN,23-Feb-20,0,1
Lebanon,LBN,24-Feb-20,0,1
Lebanon,LBN,25-Feb-20,0,1
Lebanon,LBN,26-Feb-20,0,1
Lebanon,LBN,27-Feb-20,0,2
Lebanon,LBN,28-Feb-20,0,3
Lebanon,LBN,29-Feb-20,0,3
Lebanon,LBN,1-Mar-20,0,4
Lebanon,LBN,2-Mar-20,0,10
Lebanon,LBN,3-Mar-20,0,13
Lebanon,LBN,6-Mar-20,0,16
Lebanon,LBN,7-Mar-20,0,22
Lebanon,LBN,9-Mar-20,0,32
Lebanon,LBN,10-Mar-20,0,41
Lebanon,LBN,11-Mar-20,1,41
Lebanon,LBN,12-Mar-20,2,61
Lebanon,LBN,13-Mar-20,2,66
Lebanon,LBN,15-Mar-20,3,93
Lebanon,LBN,16-Mar-20,3,99
Lebanon,LBN,17-Mar-20,3,120
Lebanon,LBN,18-Mar-20,3,120
Lebanon,LBN,19-Mar-20,4,133
Lebanon,LBN,20-Mar-20,4,149
Lebanon,LBN,21-Mar-20,4,163
Lebanon,LBN,22-Mar-20,4,230
Lebanon,LBN,23-Mar-20,4,248
Lebanon,LBN,24-Mar-20,4,267
Lebanon,LBN,25-Mar-20,4,304
Lebanon,LBN,26-Mar-20,4,333
Lebanon,LBN,27-Mar-20,6,368
Lebanon,LBN,28-Mar-20,7,391
Lebanon,LBN,29-Mar-20,8,412
Lebanon,LBN,30-Mar-20,10,438
Lebanon,LBN,31-Mar-20,11,446
Lebanon,LBN,1-Apr-20,12,463
Lebanon,LBN,2-Apr-20,12,479
Lebanon,LBN,3-Apr-20,16,494
Lebanon,LBN,4-Apr-20,16,494
Lebanon,LBN,5-Apr-20,17,520
Lebanon,LBN,6-Apr-20,18,527
Lebanon,LBN,7-Apr-20,19,541
Lebanon,LBN,8-Apr-20,19,548
Lebanon,LBN,9-Apr-20,19,575
Lebanon,LBN,10-Apr-20,19,582
Lebanon,LBN,11-Apr-20,20,609
Lebanon,LBN,12-Apr-20,20,619
Lebanon,LBN,13-Apr-20,20,630
Lebanon,LBN,14-Apr-20,20,632
Liberia,LBR,17-Mar-20,0,1
Liberia,LBR,18-Mar-20,0,2
Liberia,LBR,19-Mar-20,0,2
Liberia,LBR,20-Mar-20,0,2
Liberia,LBR,21-Mar-20,0,2
Liberia,LBR,22-Mar-20,0,3
Liberia,LBR,23-Mar-20,0,3
Liberia,LBR,24-Mar-20,0,3
Liberia,LBR,25-Mar-20,0,3
Liberia,LBR,26-Mar-20,0,3
Liberia,LBR,27-Mar-20,0,3
Liberia,LBR,28-Mar-20,0,3
Liberia,LBR,29-Mar-20,0,3
Liberia,LBR,30-Mar-20,0,3
Liberia,LBR,31-Mar-20,0,3
Liberia,LBR,1-Apr-20,0,3
Liberia,LBR,2-Apr-20,0,6
Liberia,LBR,3-Apr-20,0,6
Liberia,LBR,4-Apr-20,0,7
Liberia,LBR,5-Apr-20,1,10
Liberia,LBR,6-Apr-20,3,13
Liberia,LBR,7-Apr-20,3,14
Liberia,LBR,8-Apr-20,3,14
Liberia,LBR,9-Apr-20,4,31
Liberia,LBR,10-Apr-20,4,31
Liberia,LBR,11-Apr-20,4,37
Liberia,LBR,12-Apr-20,5,48
Liberia,LBR,13-Apr-20,5,50
Liberia,LBR,14-Apr-20,6,59
Libya,LBY,25-Mar-20,0,1
Libya,LBY,26-Mar-20,0,1
Libya,LBY,27-Mar-20,0,1
Libya,LBY,28-Mar-20,0,1
Libya,LBY,29-Mar-20,0,1
Libya,LBY,30-Mar-20,0,8
Libya,LBY,31-Mar-20,0,8
Libya,LBY,1-Apr-20,0,10
Libya,LBY,2-Apr-20,0,10
Libya,LBY,3-Apr-20,1,11
Libya,LBY,4-Apr-20,1,11
Libya,LBY,5-Apr-20,1,18
Libya,LBY,6-Apr-20,1,18
Libya,LBY,7-Apr-20,1,18
Libya,LBY,8-Apr-20,1,19
Libya,LBY,9-Apr-20,1,21
Libya,LBY,10-Apr-20,1,24
Libya,LBY,11-Apr-20,1,24
Libya,LBY,12-Apr-20,1,25
Libya,LBY,13-Apr-20,1,25
Libya,LBY,14-Apr-20,1,26
Liechtenstein,LIE,5-Mar-20,0,1
Liechtenstein,LIE,12-Mar-20,0,3
Liechtenstein,LIE,13-Mar-20,0,4
Liechtenstein,LIE,14-Mar-20,0,4
Liechtenstein,LIE,15-Mar-20,0,4
Liechtenstein,LIE,16-Mar-20,0,7
Liechtenstein,LIE,17-Mar-20,0,7
Liechtenstein,LIE,18-Mar-20,0,7
Liechtenstein,LIE,19-Mar-20,0,25
Liechtenstein,LIE,20-Mar-20,0,25
Liechtenstein,LIE,21-Mar-20,0,34
Liechtenstein,LIE,22-Mar-20,0,36
Liechtenstein,LIE,23-Mar-20,0,46
Liechtenstein,LIE,24-Mar-20,0,46
Liechtenstein,LIE,25-Mar-20,0,47
Liechtenstein,LIE,26-Mar-20,0,51
Liechtenstein,LIE,27-Mar-20,0,56
Liechtenstein,LIE,28-Mar-20,0,60
Liechtenstein,LIE,29-Mar-20,0,61
Liechtenstein,LIE,30-Mar-20,0,62
Liechtenstein,LIE,31-Mar-20,0,64
Liechtenstein,LIE,1-Apr-20,0,68
Liechtenstein,LIE,2-Apr-20,0,72
Liechtenstein,LIE,3-Apr-20,0,75
Liechtenstein,LIE,4-Apr-20,0,75
Liechtenstein,LIE,5-Apr-20,1,77
Liechtenstein,LIE,6-Apr-20,1,78
Liechtenstein,LIE,7-Apr-20,1,78
Liechtenstein,LIE,8-Apr-20,1,78
Liechtenstein,LIE,9-Apr-20,1,79
Liechtenstein,LIE,10-Apr-20,1,79
Liechtenstein,LIE,11-Apr-20,1,80
Liechtenstein,LIE,12-Apr-20,1,80
Liechtenstein,LIE,13-Apr-20,1,80
Liechtenstein,LIE,14-Apr-20,1,81
Lithuania,LTU,31-Dec-19,0,0
Lithuania,LTU,1-Jan-20,0,0
Lithuania,LTU,2-Jan-20,0,0
Lithuania,LTU,3-Jan-20,0,0
Lithuania,LTU,4-Jan-20,0,0
Lithuania,LTU,5-Jan-20,0,0
Lithuania,LTU,6-Jan-20,0,0
Lithuania,LTU,7-Jan-20,0,0
Lithuania,LTU,8-Jan-20,0,0
Lithuania,LTU,9-Jan-20,0,0
Lithuania,LTU,10-Jan-20,0,0
Lithuania,LTU,11-Jan-20,0,0
Lithuania,LTU,12-Jan-20,0,0
Lithuania,LTU,13-Jan-20,0,0
Lithuania,LTU,14-Jan-20,0,0
Lithuania,LTU,15-Jan-20,0,0
Lithuania,LTU,16-Jan-20,0,0
Lithuania,LTU,17-Jan-20,0,0
Lithuania,LTU,18-Jan-20,0,0
Lithuania,LTU,19-Jan-20,0,0
Lithuania,LTU,20-Jan-20,0,0
Lithuania,LTU,21-Jan-20,0,0
Lithuania,LTU,22-Jan-20,0,0
Lithuania,LTU,23-Jan-20,0,0
Lithuania,LTU,24-Jan-20,0,0
Lithuania,LTU,25-Jan-20,0,0
Lithuania,LTU,26-Jan-20,0,0
Lithuania,LTU,27-Jan-20,0,0
Lithuania,LTU,28-Jan-20,0,0
Lithuania,LTU,29-Jan-20,0,0
Lithuania,LTU,30-Jan-20,0,0
Lithuania,LTU,31-Jan-20,0,0
Lithuania,LTU,1-Feb-20,0,0
Lithuania,LTU,2-Feb-20,0,0
Lithuania,LTU,3-Feb-20,0,0
Lithuania,LTU,4-Feb-20,0,0
Lithuania,LTU,5-Feb-20,0,0
Lithuania,LTU,6-Feb-20,0,0
Lithuania,LTU,7-Feb-20,0,0
Lithuania,LTU,8-Feb-20,0,0
Lithuania,LTU,9-Feb-20,0,0
Lithuania,LTU,10-Feb-20,0,0
Lithuania,LTU,11-Feb-20,0,0
Lithuania,LTU,12-Feb-20,0,0
Lithuania,LTU,13-Feb-20,0,0
Lithuania,LTU,14-Feb-20,0,0
Lithuania,LTU,15-Feb-20,0,0
Lithuania,LTU,16-Feb-20,0,0
Lithuania,LTU,17-Feb-20,0,0
Lithuania,LTU,18-Feb-20,0,0
Lithuania,LTU,19-Feb-20,0,0
Lithuania,LTU,20-Feb-20,0,0
Lithuania,LTU,21-Feb-20,0,0
Lithuania,LTU,22-Feb-20,0,0
Lithuania,LTU,23-Feb-20,0,0
Lithuania,LTU,24-Feb-20,0,0
Lithuania,LTU,25-Feb-20,0,0
Lithuania,LTU,26-Feb-20,0,0
Lithuania,LTU,27-Feb-20,0,0
Lithuania,LTU,28-Feb-20,0,1
Lithuania,LTU,29-Feb-20,0,1
Lithuania,LTU,1-Mar-20,0,1
Lithuania,LTU,2-Mar-20,0,1
Lithuania,LTU,11-Mar-20,0,3
Lithuania,LTU,12-Mar-20,0,3
Lithuania,LTU,14-Mar-20,0,6
Lithuania,LTU,15-Mar-20,0,9
Lithuania,LTU,16-Mar-20,0,14
Lithuania,LTU,17-Mar-20,0,17
Lithuania,LTU,18-Mar-20,0,25
Lithuania,LTU,19-Mar-20,0,33
Lithuania,LTU,20-Mar-20,0,48
Lithuania,LTU,21-Mar-20,1,69
Lithuania,LTU,22-Mar-20,1,105
Lithuania,LTU,23-Mar-20,1,143
Lithuania,LTU,24-Mar-20,1,179
Lithuania,LTU,25-Mar-20,2,209
Lithuania,LTU,26-Mar-20,4,274
Lithuania,LTU,27-Mar-20,4,299
Lithuania,LTU,28-Mar-20,5,358
Lithuania,LTU,29-Mar-20,7,394
Lithuania,LTU,30-Mar-20,7,484
Lithuania,LTU,31-Mar-20,7,484
Lithuania,LTU,1-Apr-20,7,533
Lithuania,LTU,2-Apr-20,8,581
Lithuania,LTU,3-Apr-20,9,649
Lithuania,LTU,4-Apr-20,9,771
Lithuania,LTU,5-Apr-20,9,771
Lithuania,LTU,6-Apr-20,13,811
Lithuania,LTU,7-Apr-20,14,843
Lithuania,LTU,8-Apr-20,15,880
Lithuania,LTU,9-Apr-20,15,912
Lithuania,LTU,10-Apr-20,15,955
Lithuania,LTU,11-Apr-20,17,999
Lithuania,LTU,12-Apr-20,23,1053
Lithuania,LTU,13-Apr-20,24,1062
Lithuania,LTU,14-Apr-20,24,1070
Low income,,31-Dec-19,0,0
Low income,,1-Jan-20,0,0
Low income,,2-Jan-20,0,0
Low income,,3-Jan-20,0,0
Low income,,4-Jan-20,0,0
Low income,,5-Jan-20,0,0
Low income,,6-Jan-20,0,0
Low income,,7-Jan-20,0,0
Low income,,8-Jan-20,0,0
Low income,,9-Jan-20,0,0
Low income,,10-Jan-20,0,0
Low income,,11-Jan-20,0,0
Low income,,12-Jan-20,0,0
Low income,,13-Jan-20,0,0
Low income,,14-Jan-20,0,0
Low income,,15-Jan-20,0,0
Low income,,16-Jan-20,0,0
Low income,,17-Jan-20,0,0
Low income,,18-Jan-20,0,0
Low income,,19-Jan-20,0,0
Low income,,20-Jan-20,0,0
Low income,,21-Jan-20,0,0
Low income,,22-Jan-20,0,0
Low income,,23-Jan-20,0,0
Low income,,24-Jan-20,0,0
Low income,,25-Jan-20,0,1
Low income,,26-Jan-20,0,1
Low income,,27-Jan-20,0,1
Low income,,28-Jan-20,0,1
Low income,,29-Jan-20,0,1
Low income,,30-Jan-20,0,1
Low income,,31-Jan-20,0,1
Low income,,1-Feb-20,0,1
Low income,,2-Feb-20,0,1
Low income,,3-Feb-20,0,1
Low income,,4-Feb-20,0,1
Low income,,5-Feb-20,0,1
Low income,,6-Feb-20,0,1
Low income,,7-Feb-20,0,1
Low income,,8-Feb-20,0,1
Low income,,9-Feb-20,0,1
Low income,,10-Feb-20,0,1
Low income,,11-Feb-20,0,1
Low income,,12-Feb-20,0,1
Low income,,13-Feb-20,0,1
Low income,,14-Feb-20,0,1
Low income,,15-Feb-20,0,1
Low income,,16-Feb-20,0,1
Low income,,17-Feb-20,0,1
Low income,,18-Feb-20,0,1
Low income,,19-Feb-20,0,1
Low income,,20-Feb-20,0,1
Low income,,21-Feb-20,0,1
Low income,,22-Feb-20,0,1
Low income,,23-Feb-20,0,1
Low income,,24-Feb-20,0,1
Low income,,25-Feb-20,0,2
Low income,,26-Feb-20,0,2
Low income,,27-Feb-20,0,2
Low income,,28-Feb-20,0,2
Low income,,29-Feb-20,0,2
Low income,,1-Mar-20,0,2
Low income,,2-Mar-20,0,2
Low income,,3-Mar-20,0,2
Low income,,4-Mar-20,0,2
Low income,,5-Mar-20,0,2
Low income,,6-Mar-20,0,2
Low income,,7-Mar-20,0,3
Low income,,8-Mar-20,0,6
Low income,,9-Mar-20,0,6
Low income,,10-Mar-20,0,6
Low income,,11-Mar-20,0,12
Low income,,12-Mar-20,0,12
Low income,,13-Mar-20,0,12
Low income,,14-Mar-20,0,15
Low income,,15-Mar-20,0,20
Low income,,16-Mar-20,0,34
Low income,,17-Mar-20,0,62
Low income,,18-Mar-20,0,67
Low income,,19-Mar-20,1,91
Low income,,20-Mar-20,1,103
Low income,,21-Mar-20,1,133
Low income,,22-Mar-20,4,181
Low income,,23-Mar-20,5,207
Low income,,24-Mar-20,7,275
Low income,,25-Mar-20,9,338
Low income,,26-Mar-20,9,408
Low income,,27-Mar-20,10,485
Low income,,28-Mar-20,12,516
Low income,,29-Mar-20,22,606
Low income,,30-Mar-20,26,688
Low income,,31-Mar-20,32,819
Low income,,1-Apr-20,33,902
Low income,,2-Apr-20,41,1087
Low income,,3-Apr-20,45,1214
Low income,,4-Apr-20,48,1286
Low income,,5-Apr-20,55,1484
Low income,,6-Apr-20,69,1669
Low income,,7-Apr-20,71,1860
Low income,,8-Apr-20,79,2007
Low income,,9-Apr-20,91,2238
Low income,,10-Apr-20,95,2481
Low income,,11-Apr-20,99,2666
Low income,,12-Apr-20,108,2897
Low income,,13-Apr-20,111,3040
Low income,,14-Apr-20,118,3267
Lower middle income,,31-Dec-19,0,0
Lower middle income,,1-Jan-20,0,0
Lower middle income,,2-Jan-20,0,0
Lower middle income,,3-Jan-20,0,0
Lower middle income,,4-Jan-20,0,0
Lower middle income,,5-Jan-20,0,0
Lower middle income,,6-Jan-20,0,0
Lower middle income,,7-Jan-20,0,0
Lower middle income,,8-Jan-20,0,0
Lower middle income,,9-Jan-20,0,0
Lower middle income,,10-Jan-20,0,0
Lower middle income,,11-Jan-20,0,0
Lower middle income,,12-Jan-20,0,0
Lower middle income,,13-Jan-20,0,0
Lower middle income,,14-Jan-20,0,0
Lower middle income,,15-Jan-20,0,0
Lower middle income,,16-Jan-20,0,0
Lower middle income,,17-Jan-20,0,0
Lower middle income,,18-Jan-20,0,0
Lower middle income,,19-Jan-20,0,0
Lower middle income,,20-Jan-20,0,0
Lower middle income,,21-Jan-20,0,0
Lower middle income,,22-Jan-20,0,0
Lower middle income,,23-Jan-20,0,0
Lower middle income,,24-Jan-20,0,2
Lower middle income,,25-Jan-20,0,2
Lower middle income,,26-Jan-20,0,2
Lower middle income,,27-Jan-20,0,2
Lower middle income,,28-Jan-20,0,3
Lower middle income,,29-Jan-20,0,3
Lower middle income,,30-Jan-20,0,5
Lower middle income,,31-Jan-20,0,8
Lower middle income,,1-Feb-20,0,8
Lower middle income,,2-Feb-20,1,12
Lower middle income,,3-Feb-20,1,13
Lower middle income,,4-Feb-20,1,15
Lower middle income,,5-Feb-20,1,16
Lower middle income,,6-Feb-20,1,17
Lower middle income,,7-Feb-20,1,19
Lower middle income,,8-Feb-20,1,20
Lower middle income,,9-Feb-20,1,21
Lower middle income,,10-Feb-20,1,21
Lower middle income,,11-Feb-20,1,22
Lower middle income,,12-Feb-20,1,22
Lower middle income,,13-Feb-20,1,23
Lower middle income,,14-Feb-20,1,23
Lower middle income,,15-Feb-20,1,24
Lower middle income,,16-Feb-20,1,24
Lower middle income,,17-Feb-20,1,24
Lower middle income,,18-Feb-20,1,24
Lower middle income,,19-Feb-20,1,24
Lower middle income,,20-Feb-20,1,24
Lower middle income,,21-Feb-20,1,24
Lower middle income,,22-Feb-20,1,24
Lower middle income,,23-Feb-20,1,24
Lower middle income,,24-Feb-20,1,24
Lower middle income,,25-Feb-20,1,24
Lower middle income,,26-Feb-20,1,24
Lower middle income,,27-Feb-20,1,26
Lower middle income,,28-Feb-20,1,27
Lower middle income,,29-Feb-20,1,27
Lower middle income,,1-Mar-20,1,29
Lower middle income,,2-Mar-20,1,32
Lower middle income,,3-Mar-20,1,37
Lower middle income,,4-Mar-20,1,40
Lower middle income,,5-Mar-20,1,64
Lower middle income,,6-Mar-20,1,76
Lower middle income,,7-Mar-20,1,106
Lower middle income,,8-Mar-20,1,119
Lower middle income,,9-Mar-20,2,172
Lower middle income,,10-Mar-20,2,226
Lower middle income,,11-Mar-20,2,267
Lower middle income,,12-Mar-20,5,343
Lower middle income,,13-Mar-20,7,392
Lower middle income,,14-Mar-20,15,499
Lower middle income,,15-Mar-20,16,628
Lower middle income,,16-Mar-20,23,741
Lower middle income,,17-Mar-20,24,1013
Lower middle income,,18-Mar-20,29,1199
Lower middle income,,19-Mar-20,37,1470
Lower middle income,,20-Mar-20,55,1850
Lower middle income,,21-Mar-20,66,2183
Lower middle income,,22-Mar-20,90,2858
Lower middle income,,23-Mar-20,111,3372
Lower middle income,,24-Mar-20,130,3864
Lower middle income,,25-Mar-20,148,4544
Lower middle income,,26-Mar-20,167,5251
Lower middle income,,27-Mar-20,207,6002
Lower middle income,,28-Mar-20,246,6796
Lower middle income,,29-Mar-20,297,7946
Lower middle income,,30-Mar-20,337,9126
Lower middle income,,31-Mar-20,393,10604
Lower middle income,,1-Apr-20,439,11736
Lower middle income,,2-Apr-20,514,13652
Lower middle income,,3-Apr-20,567,14905
Lower middle income,,4-Apr-20,628,16780
Lower middle income,,5-Apr-20,718,18536
Lower middle income,,6-Apr-20,811,21360
Lower middle income,,7-Apr-20,879,23601
Lower middle income,,8-Apr-20,980,25860
Lower middle income,,9-Apr-20,1074,28065
Lower middle income,,10-Apr-20,1207,30542
Lower middle income,,11-Apr-20,1327,33001
Lower middle income,,12-Apr-20,1481,36006
Lower middle income,,13-Apr-20,1665,38952
Lower middle income,,14-Apr-20,1784,42330
Luxembourg,LUX,31-Dec-19,0,0
Luxembourg,LUX,1-Jan-20,0,0
Luxembourg,LUX,2-Jan-20,0,0
Luxembourg,LUX,3-Jan-20,0,0
Luxembourg,LUX,4-Jan-20,0,0
Luxembourg,LUX,5-Jan-20,0,0
Luxembourg,LUX,6-Jan-20,0,0
Luxembourg,LUX,7-Jan-20,0,0
Luxembourg,LUX,8-Jan-20,0,0
Luxembourg,LUX,9-Jan-20,0,0
Luxembourg,LUX,10-Jan-20,0,0
Luxembourg,LUX,11-Jan-20,0,0
Luxembourg,LUX,12-Jan-20,0,0
Luxembourg,LUX,13-Jan-20,0,0
Luxembourg,LUX,14-Jan-20,0,0
Luxembourg,LUX,15-Jan-20,0,0
Luxembourg,LUX,16-Jan-20,0,0
Luxembourg,LUX,17-Jan-20,0,0
